,Place_ID X Date,Date,Place_ID,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,L3_NO2_NO2_column_number_density,L3_NO2_NO2_slant_column_number_density,L3_NO2_absorbing_aerosol_index,L3_NO2_cloud_fraction,L3_NO2_sensor_altitude,L3_NO2_sensor_azimuth_angle,L3_NO2_sensor_zenith_angle,L3_NO2_solar_azimuth_angle,L3_NO2_solar_zenith_angle,L3_NO2_stratospheric_NO2_column_number_density,L3_NO2_tropopause_pressure,L3_NO2_tropospheric_NO2_column_number_density,L3_O3_O3_column_number_density,L3_O3_O3_effective_temperature,L3_O3_cloud_fraction,L3_O3_sensor_azimuth_angle,L3_O3_sensor_zenith_angle,L3_O3_solar_azimuth_angle,L3_O3_solar_zenith_angle,L3_CO_CO_column_number_density,L3_CO_H2O_column_number_density,L3_CO_cloud_height,L3_CO_sensor_altitude,L3_CO_sensor_azimuth_angle,L3_CO_sensor_zenith_angle,L3_CO_solar_azimuth_angle,L3_CO_solar_zenith_angle,L3_HCHO_HCHO_slant_column_number_density,L3_HCHO_cloud_fraction,L3_HCHO_sensor_azimuth_angle,L3_HCHO_sensor_zenith_angle,L3_HCHO_solar_azimuth_angle,L3_HCHO_solar_zenith_angle,L3_HCHO_tropospheric_HCHO_column_number_density,L3_HCHO_tropospheric_HCHO_column_number_density_amf,L3_CLOUD_cloud_base_height,L3_CLOUD_cloud_base_pressure,L3_CLOUD_cloud_fraction,L3_CLOUD_cloud_optical_depth,L3_CLOUD_cloud_top_height,L3_CLOUD_cloud_top_pressure,L3_CLOUD_sensor_azimuth_angle,L3_CLOUD_sensor_zenith_angle,L3_CLOUD_solar_azimuth_angle,L3_CLOUD_solar_zenith_angle,L3_CLOUD_surface_albedo,L3_AER_AI_absorbing_aerosol_index,L3_AER_AI_sensor_altitude,L3_AER_AI_sensor_azimuth_angle,L3_AER_AI_sensor_zenith_angle,L3_AER_AI_solar_azimuth_angle,L3_AER_AI_solar_zenith_angle,L3_SO2_SO2_column_number_density,L3_SO2_SO2_column_number_density_amf,L3_SO2_SO2_slant_column_number_density,L3_SO2_absorbing_aerosol_index,L3_SO2_cloud_fraction,L3_SO2_sensor_azimuth_angle,L3_SO2_sensor_zenith_angle,L3_SO2_solar_azimuth_angle,L3_SO2_solar_zenith_angle,L3_CH4_CH4_column_volume_mixing_ratio_dry_air,L3_CH4_aerosol_height,L3_CH4_aerosol_optical_depth,L3_CH4_sensor_azimuth_angle,L3_CH4_sensor_zenith_angle,L3_CH4_solar_azimuth_angle,L3_CH4_solar_zenith_angle
10290,NJFSSS1 X 2020-01-13,2020-01-13,NJFSSS1,44.70000076293945,93.9000015258789,0.0163450762629508,22.98131713867189,1.0488476753234863,0.634045422077179,6.222404947286365e-05,0.0001285776236024,-1.5966990630318143,0.0516856921780071,837625.3159462031,76.29339031640245,27.09052010760537,-74.17262126808664,20.5225872934262,4.9757654147535664e-05,6156.07421875,1.2615279143653388e-05,0.1232849601711614,231.81666568180785,0.0375157065296331,76.29321716790504,27.105961896869548,-74.16879909512423,20.52070314961001,0.0217836863398832,2811.302004239882,389.3961316781001,837564.453164895,73.72998616698071,27.15978059518681,-74.20321894830629,20.52734610478229,4.494978643702767e-05,0.0375157065296331,76.29321716790504,27.105961896869548,-74.16879909512423,20.52070314961001,9.708324866240994e-05,1.1549672248741087,3682.427953257427,71616.30435213304,0.0386509698386699,7.533380698062969,4367.219838173416,66856.04097578912,76.29321716790504,27.105961896869548,-74.16879909512423,20.52070314961001,0.1474353737783238,-1.5293840026341448,837619.6773397708,76.29295080574657,27.10880372556589,-74.20195050199442,20.51447788704705,0.0001454248298283,0.8291291428186729,0.000121135880388,-2.2612524552130417,0.0375157065296331,76.29321716790504,27.105961896869548,-74.16879909512423,20.52070314961001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10291,NJFSSS1 X 2020-01-14,2020-01-14,NJFSSS1,43.79999923706055,94.70000457763672,0.0152036193758249,21.633966064453148,0.6229248046875,-0.5198950171470642,5.543891503390496e-05,0.0001376563422562,-1.719796628721047,0.0243765784754708,837151.8451213919,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,4.94330417733961e-05,6156.07421875,5.902415097110148e-06,0.1207880434592817,231.8265595335708,0.0083497939337572,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,0.0243355451622908,2746.2179305485856,185.02169194832416,837044.5520951605,74.51751824778653,50.58083257170511,-67.44344357134632,16.62911620518014,-5.122798024058701e-05,0.0083497939337572,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,1.4254513618335294e-05,1.2578626338101968,300.44296552428915,97979.68965172608,0.0083777208675865,5.547353574309469,483.7592326031526,96112.03132758247,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,0.2913293220219004,-1.7197955215720262,837151.8451213919,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,8.008467677654182e-05,0.9178503003303417,7.474682977289865e-05,-2.1245006354977405,0.0083497939337572,76.26705523399696,50.42474373427511,-67.29979715383435,16.654288061719498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292,NJFSSS1 X 2020-01-15,2020-01-15,NJFSSS1,33.900001525878906,92.0,0.0147592136636376,21.642114257812523,1.3125146627426147,0.0097802728414535,6.155271542585834e-05,0.000185431598734,-0.8612911799472959,0.0284674438082495,837731.4517802275,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,5.336077437387282e-05,6156.07421875,8.191940519654344e-06,0.1221046418439565,230.4150744470203,0.0131015962396442,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,0.0231566656842111,2450.0039698277387,18.13208350948828,837623.4431118631,-14.810105448358204,62.40634200146741,-71.59212135028805,23.68447188618052,8.814969744813436e-06,0.0131015962396442,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,6.743013030557232e-05,1.0594652231101105,449.7729611919037,96451.75674115654,0.0125710590184995,5.7410128527353725,634.5979954684865,94691.04725061332,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,0.282509825747526,-0.8612911335281616,837731.4517802275,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,9.787950314773984e-05,0.4943310782991272,4.990124035691752e-05,-1.1212523429108805,0.0131015962396442,-13.558380744959663,62.3973956360666,-71.32990176151607,23.531854824746876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10293,NJFSSS1 X 2020-01-16,2020-01-16,NJFSSS1,33.200000762939446,93.0,0.0151050081476569,21.842797851562523,1.7246899604797363,0.33099365234375,6.069579354557446e-05,0.0001463642809671,-1.3557386061375276,0.0231404007756643,838470.464737418,-103.27694907558138,43.872373514541,-82.22611326617708,29.90194614436117,5.2998947052308615e-05,7311.869140625,7.923917299020618e-06,0.1200271103958322,231.02167142711343,0.0305062634623443,-103.27695363654044,43.87260128935122,-82.22613916623351,29.90199263888895,0.0242889263939665,2453.60561956694,133.13343592992803,838378.428962048,-101.4595244543682,43.97127042697305,-82.29992614440934,29.90247903271979,2.0914760628300927e-06,0.0289573377805581,-103.27700010618096,43.87392139594304,-82.22614122960535,29.902297622399303,5.199214008726005e-05,1.1505618767071386,170.56201164832038,99408.98920754503,0.0302128314704002,6.563329117093929,258.5099192671448,98474.6012683359,-103.27692170608698,43.87259523813977,-82.22637893853178,29.901932325723177,0.3264523193207124,-1.3557404784846674,838470.464737418,-103.27694907558138,43.872373514541,-82.22611326617708,29.90194614436117,-0.0001994412635474,0.7136240190488211,-0.0001322640414562,-1.8767324335450235,0.0305062634623443,-103.27695363654044,43.87260128935122,-82.22613916623351,29.90199263888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10294,NJFSSS1 X 2020-01-17,2020-01-17,NJFSSS1,30.10000038146973,97.5999984741211,0.0158900171518325,21.842858886718773,0.5059850811958313,-1.665998458862305,6.492235884915825e-05,0.0001295118905129,-1.0462201029884444,0.0096469459916547,838158.400973108,-103.30899173271472,17.37956757039396,-78.19276024082122,25.84012289667038,5.501279500991581e-05,7311.869140625,9.909564225886447e-06,0.122071827684251,232.5968790900673,0.0065232598520171,-103.30899173271472,17.37956757039396,-78.19276024082122,25.84012289667038,0.026213084756515,2425.148063091645,10.692879760243777,838092.6863226006,-99.56161554909065,17.42354924869621,-78.25700758450374,25.83360822127202,5.921861020966207e-05,0.0065232598520171,-103.30899173271472,17.37956757039396,-78.19276024082122,25.84012289667038,0.0001243050993211,0.8698588769736246,317.0267881585052,97459.03814069256,0.0062599832370828,5.300637779286376,603.0044112311956,94414.33498683375,-103.30898270385616,17.380206274741898,-78.19287802219905,25.84019405013221,0.2891372569169048,-1.0462191293037624,838158.400973108,-103.30899173271472,17.37956757039396,-78.19276024082122,25.84012289667038,-0.0001161165035381,0.5601755921855315,-6.472171638597652e-05,-1.5910489797705187,0.0065232598520171,-103.30899173271472,17.37956757039396,-78.19276024082122,25.84012289667038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10295,NJFSSS1 X 2020-01-18,2020-01-18,NJFSSS1,37.60000228881836,83.70000457763672,0.0160606205463409,24.4536071777344,-1.25579833984375,-2.65625,6.150299912686929e-05,0.000117316344669,-1.774747586675972,0.3062031820110162,837763.8067317237,76.42717506276637,16.704596468896998,-73.11355896369298,21.869742772225,5.0830822411922336e-05,7311.869140625,4.198202725853745e-06,0.120152438075351,232.36806487687912,0.3973753511565039,76.42708797735817,16.7115794872566,-73.11510535892285,21.86836000312856,0.0249988575022109,7881.555324555147,2989.471689916607,837671.2273913181,72.56610769354563,17.089981975027186,-73.27202471069741,21.79869030178776,7.556485747291129e-05,0.326827949692023,76.42555736973469,16.785180973966344,-73.04419897369392,21.87123315734204,0.000141151053404,0.9347295430909348,6703.300749395222,45601.4964089333,0.4032759553255229,10.081096725717458,7698.949782768565,40000.9479201717,76.42708797735817,16.7115794872566,-73.11510535892285,21.86836000312856,0.1975553661308644,-1.7728579623518064,837757.8859975481,76.42695971702584,16.736574951320797,-73.13883291007011,21.85974992866549,2.650508502406771e-05,1.2202919424285166,2.894203432218273e-05,-2.403216187536382,0.3341049457675041,76.42624719455681,16.74891973940726,-73.07085712856879,21.871415185697234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10305,NJFSSS1 X 2020-01-28,2020-01-28,NJFSSS1,29.899999618530277,94.5,0.012589999474585,18.72521362304689,1.5744335651397705,0.7110278010368347,6.534347810603118e-05,0.0001270070430986,-1.3573499831100289,0.003832231735871,838010.051412113,-103.48839795736936,6.275878875827501,-70.68083478100385,25.02496484243472,5.531794030423573e-05,8614.474252308632,1.0025538076718432e-05,0.1202429616724719,231.9497085805052,0.0022347009141267,-103.48839795736936,6.275878875827501,-70.68083478100385,25.02496484243472,0.0269166615718028,1894.0972769794716,95.2231006072302,837945.0673172083,-93.41737735409264,6.405893451439643,-70.76272857617917,25.016220932195296,2.926531785494692e-06,0.0022347009141267,-103.48839795736936,6.275878875827501,-70.68083478100385,25.02496484243472,6.83409538567113e-05,0.7898438595718135,442.7928817166792,96730.07388154164,0.0016903100801015,5.27453752303196,652.2664382743354,94648.26779054973,-103.48833257409724,6.27804806542792,-70.68109066345926,25.02522837246271,0.296243180505988,-1.3573207392144868,838009.9971070392,-103.48834375391044,6.277220140161092,-70.68134496783115,25.025027291086506,-1.1253880688982128e-05,0.4766880718781988,-4.863741368850401e-06,-2.012260280112381,0.0022347009141267,-103.48839795736936,6.275878875827501,-70.68083478100385,25.02496484243472,1812.547320451445,3248.7783639060804,0.0130441588033818,-90.62936796353507,4.946324493319236,-70.45086151137502,24.87463998539256
10306,NJFSSS1 X 2020-01-29,2020-01-29,NJFSSS1,29.20000076293945,92.0,0.0121599994599819,18.507623291015648,-0.3702538907527924,-1.828225016593933,6.966143951724729e-05,0.0001335848165843,-1.2192224962460605,0.0131155500840606,837585.3010138994,76.2929597800662,26.995805635038074,-64.11664677507055,21.329790698337757,5.36167023612691e-05,8614.468155342518,1.6044737099496227e-05,0.1195223490966526,232.87832665566688,0.0002012252726445,76.29261842610501,27.02593478754789,-64.1082260288457,21.32639796631813,0.0270531356750383,1962.554521719513,6.4456400685076085,837527.9057357564,73.72202004710378,27.06041414110126,-64.13191709276299,21.338000231614245,0.0001105128723064,0.0002012252726445,76.29261842610501,27.02593478754789,-64.1082260288457,21.32639796631813,0.000190737836289,0.867453531345842,4220.043975968684,61208.0052243141,0.0001710336941829,3.250591198271029,5220.043975968683,53963.837836186736,76.29261842610501,27.02593478754789,-64.1082260288457,21.32639796631813,0.071010146506999,-1.2744417276678548,837576.6798027637,76.29254636211378,27.006453738723632,-64.15860316855338,21.316239459024786,0.0001170044239815,0.6029013356775681,7.044491989845185e-05,-1.8551213897599803,0.0002012252726445,76.29261842610501,27.02593478754789,-64.1082260288457,21.32639796631813,1811.7586261982349,3223.5065575331014,0.011046982541528,73.73158342580516,27.245598708083502,-64.3424533819947,21.24560121408154
10310,NJFSSS1 X 2020-02-02,2020-02-02,NJFSSS1,40.56930541992188,89.20000457763672,0.0153860943391919,22.85363159179689,-1.3247168064117432,-2.0635204315185547,6.026478522853109e-05,0.0001203296658231,-1.4646144383728652,0.0039259235261461,838117.4990631958,-103.30939684058586,17.477715095881518,-69.4572946045131,26.841907993064783,5.292522443817728e-05,7311.869140625,7.339560982901872e-06,0.1234676365148747,232.8473552741301,0.0104169527425203,-103.30939684058586,17.477715095881518,-69.4572946045131,26.841907993064783,0.0275600552694383,2605.9970889999595,22.90359387964065,838053.870968502,-99.5862498345853,17.54153615022585,-69.51188500405354,26.835576828584085,1.85015186958532e-05,0.0104169527425203,-103.30939684058586,17.477715095881518,-69.4572946045131,26.841907993064783,6.973038839396461e-05,0.9924645639689672,190.3578405556403,99299.67895716395,0.0103579736043678,5.317248772331776,331.79350325146254,97896.8850674084,-103.30937417172758,17.477785476929192,-69.4576062089664,26.841814921791023,0.2328880510023188,-1.4646135376715412,838117.4990631958,-103.30939684058586,17.477715095881518,-69.4572946045131,26.841907993064783,9.875448970142508e-05,0.7812592155821086,7.719147632634076e-05,-2.111967293991818,0.0104169527425203,-103.30939684058586,17.477715095881518,-69.4572946045131,26.841907993064783,1780.6030640621334,4114.642594293358,0.027710663136541,-99.48348209098047,17.06369316228682,-69.47876639287801,26.76451651271468
10311,NJFSSS1 X 2020-02-03,2020-02-03,NJFSSS1,32.27165985107422,94.0999984741211,0.0142117077484726,20.710504150390648,-0.2026037573814392,-1.41455078125,6.185993551041423e-05,0.0001233245289091,-1.2589722030954094,0.0082226115680112,837724.9266907731,76.42642354183606,16.61120470082697,-63.0435370103653,23.210659905474035,5.0883618054162205e-05,7311.869140625,1.097631694184095e-05,0.123302154417267,230.8811539563684,0.0006246376177756,76.42642354183606,16.61120470082697,-63.0435370103653,23.210659905474035,0.0246433015764976,1953.37463134763,-16.636743827090033,837671.9082667496,72.48340176980709,16.67332674328393,-63.059608116957904,23.21714926786692,5.5246064077266624e-05,0.0006246376177756,76.42642354183606,16.61120470082697,-63.0435370103653,23.210659905474035,0.0001138203344924,0.9573254435507572,1736.504761824633,83987.94512280775,0.0004531141925653,4.439769012243551,2565.7479144430413,76422.46383480518,76.42642360876457,16.6112006210355,-63.04354939671188,23.21065656922327,0.0863563030114918,-1.2642045093244267,837719.2619887716,76.42635415533856,16.63048652473638,-63.06473864497915,23.20033754078509,0.0001202906931648,0.6976352211978161,8.406172848778612e-05,-1.930522969512231,0.0006246376177756,76.42642354183606,16.61120470082697,-63.0435370103653,23.210659905474035,1792.172797019479,3628.226983639628,0.0245091176093074,72.43884794328281,16.438203357575993,-63.37761958114954,23.156527615412674
10321,NJFSSS1 X 2020-02-13,2020-02-13,NJFSSS1,34.10000228881836,90.4000015258789,0.0124490559101104,19.1630798339844,0.4452880620956421,-1.0251806974411009,8.108049926985311e-05,0.0001455879659824,-1.7076600955903485,0.0009251469870627,837978.2045390225,-103.48750766995396,6.3534335643693565,-61.18785125857809,27.430444034968136,5.272328587446844e-05,7311.869140625,2.8357213665727648e-05,0.1238119271765921,233.7924066843192,0.0064951674978322,-103.48750766995396,6.3534335643693565,-61.18785125857809,27.430444034968136,0.0245927150641475,2694.993639800208,81.70724541794863,837912.3101323146,-93.49514925754772,6.449666059391293,-61.25446131937133,27.411180375927067,0.0001560542455842,0.0064951674978322,-103.48750766995396,6.3534335643693565,-61.18785125857809,27.430444034968136,0.0002323139220484,0.8955061702286904,355.81181662303766,97005.0894906942,0.006237865103082,4.925734283990159,777.3817793628401,92648.68108323622,-103.48745982341988,6.35427565783467,-61.18839058313064,27.430352564493436,0.2645105143058732,-1.7076579331814492,837978.2045390225,-103.48750766995396,6.3534335643693565,-61.18785125857809,27.430444034968136,0.0002575415379592,0.5793031367622107,0.0001481328269385,-2.358513644082201,0.0064951674978322,-103.48750766995396,6.3534335643693565,-61.18785125857809,27.430444034968136,1793.2957516328436,3422.472274529918,0.0140043305184983,-92.030407265235,5.608008345104227,-61.13986559169416,27.30610568593201
10322,NJFSSS1 X 2020-02-14,2020-02-14,NJFSSS1,31.20000076293945,93.5999984741211,0.0149170691147446,21.445520019531276,-0.5667895674705505,-2.0281200408935547,7.280085771005395e-05,0.000136008252872,-1.5861863912563696,0.0041547176700656,837559.3583206636,76.29225162859309,26.93781509134888,-53.79116787217288,24.18502403124003,4.8916880647774136e-05,7311.869140625,2.3883976647821065e-05,0.1220778438951967,233.0305119504879,0.0041281072446414,76.29176495239459,26.981688976828355,-53.778214581294726,24.18079130217113,0.0233860965753294,2068.0034096142745,3.4101064235576204,837497.345581953,73.71853123268492,27.02958806427624,-53.81692301775652,24.181989613148534,4.502396597445379e-05,0.0041281072446414,76.29176495239459,26.981688976828355,-53.778214581294726,24.18079130217113,0.0001259841981061,0.8722738202352124,266.5573904390807,98249.62452172644,0.0040918244540898,5.764525841504264,968.5877110171284,90697.50923455574,76.2917648989949,26.98168897148838,-53.77821893559226,24.18078926797753,0.0838142942894437,-1.5774302301790906,837553.6818302523,76.29177049447692,26.96315872351501,-53.805138536793606,24.17262235217595,0.0001423414669252,0.5641633539661707,8.244001700389679e-05,-2.2390122294533183,0.0041281072446414,76.29176495239459,26.981688976828355,-53.778214581294726,24.18079130217113,1797.5681227380987,3226.339439816905,0.0118489381066431,73.74367354682889,27.44833401440602,-53.78809669645346,24.09679933301593
10324,NJFSSS1 X 2020-02-16,2020-02-16,NJFSSS1,26.60000038146973,93.0999984741211,0.015489999204874,22.232598876953148,-0.8345092535018921,-2.67947006225586,6.643931462891197e-05,0.000189674857997,-1.2597667083070712,0.0006213820032447,837668.3074348972,-13.566777321865873,62.40378031118672,-52.11158268864077,27.945733179958783,5.060303627274908e-05,8614.473024010555,1.5836278754405577e-05,0.1205824022206593,232.19297977245208,0.0372350445737734,-13.566777321865873,62.40378031118672,-52.11158268864077,27.945733179958783,0.0268164139037479,2055.2746679127467,1.0,837718.9009986549,-28.68176078756041,62.09452760452479,-55.381493410216684,29.4450655516954,0.0001130955327501,0.0372350445737734,-13.566777321865873,62.40378031118672,-52.11158268864077,27.945733179958783,0.0001515049233894,1.1497645248898911,822.1975972625833,92734.03352975498,0.0361196612571247,5.372485663882955,1101.3079254165575,90301.63238086837,-7.49234101057744,62.52074734413269,-50.8311252354258,27.342629443146745,0.2475601959087169,-1.2597663578115097,837668.3074348972,-13.566777321865873,62.40378031118672,-52.11158268864077,27.945733179958783,4.934377011627952e-05,0.6358678061432563,3.569141666490297e-05,-1.624862033138839,0.0372350445737734,-13.566777321865873,62.40378031118672,-52.11158268864077,27.945733179958783,1791.827504643915,3709.451688208706,0.0164791156717719,-102.40875835416796,59.982118635919065,-71.17573328514494,36.69256181701417
10325,NJFSSS1 X 2020-02-17,2020-02-17,NJFSSS1,24.5,87.20000457763672,0.0147830732166767,22.50231323242189,-1.0049170255661009,-3.217153310775757,7.538617806566365e-05,0.0001627233081926,-1.3514599607064095,0.0024700569602878,838408.105124658,-103.282014616372,43.97779261421764,-66.22340878101666,33.208895943025425,5.2549240988800456e-05,8614.451029113183,2.283693713449717e-05,0.1226322449875176,233.37011713813027,0.0196111889621305,-103.282014616372,43.97779261421764,-66.22340878101666,33.208895943025425,0.0310318415361027,2069.744890120045,-0.0389139743108761,838314.9653717113,-101.46552663271028,44.05518248734332,-66.28393493066926,33.19288667508154,0.0001572287521233,0.0196111889621305,-103.282014616372,43.97779261421764,-66.22340878101666,33.208895943025425,0.0002148157050023,0.994503534265318,1828.8808001282723,84575.9544353118,0.0185710069682394,5.434669877414211,2248.474002963955,81467.43360659509,-103.28178642820096,43.976906693513975,-66.2243617330017,33.20808410281976,0.1900423639631938,-1.3514573459494952,838408.105124658,-103.282014616372,43.97779261421764,-66.22340878101666,33.208895943025425,1.9069472653896832e-05,0.7008187727775539,1.4840941233271304e-05,-1.7858938080016864,0.0196111889621305,-103.282014616372,43.97779261421764,-66.22340878101666,33.208895943025425,1819.1884449445056,3538.334795768508,0.0151608962984945,-101.4365014389504,43.1962327235748,-66.06429347543045,33.04874650665697
10348,NJFSSS1 X 2020-03-11,2020-03-11,NJFSSS1,47.0,95.3000030517578,0.0147600946947932,21.0080505371094,-0.5661181807518005,-1.0041650533676147,6.124058523406522e-05,0.0001192339714418,-2.104123872594257,0.028528891721124,837859.628781424,76.64100286471202,5.22811080271354,-46.45305640758768,34.111114398662785,4.4367211465304107e-05,7311.869140625,1.7174805059786073e-05,0.1164700802991402,229.89303499204948,0.0416604975621033,76.64100286471202,5.22811080271354,-46.45305640758768,34.111114398662785,0.023740238307322,2711.315671825383,192.89808829529585,837791.5226640617,64.53637479366154,5.36883512694666,-46.49923019366341,34.07777063454061,0.0001031759846389,0.0416604975621033,76.64100286471202,5.22811080271354,-46.45305640758768,34.111114398662785,0.0001411011401517,1.1033851477301106,638.6425005991322,94737.28552086704,0.0415728892532216,5.318468150744287,1090.011034461834,90243.02109547149,76.64100659913922,5.228002926144678,-46.45308992634055,34.11111004976797,0.2560980541831375,-2.1041223565049734,837859.628781424,76.64100286471202,5.22811080271354,-46.45305640758768,34.111114398662785,0.000183925327937,0.7082069651985298,0.0001250202206132,-2.809694224287397,0.0416604975621033,76.64100286471202,5.22811080271354,-46.45305640758768,34.111114398662785,1803.4035162720431,3497.5596775457107,0.0163100063915823,67.42978346783428,6.988035725223543,-46.148662025216176,33.9817523380804
10355,NJFSSS1 X 2020-03-18,2020-03-18,NJFSSS1,36.10000228881836,75.4000015258789,0.0097799999639391,18.223229980468773,-0.7350597977638245,-3.569777727127075,6.080764597519102e-05,0.000139418613782,-1.968620235395112,0.007650923895605,837113.1936270884,76.25867367766556,50.31378755076773,-32.557009112344424,32.316677519985525,4.434578240004622e-05,8614.46715191605,1.6461863298491268e-05,0.1242875646619064,233.34330874590785,0.0064103582637544,76.25867367766556,50.31378755076773,-32.557009112344424,32.316677519985525,0.0294899922881445,2366.1178552116075,27.828386512167125,836999.9225243116,74.51043262479939,50.584888429806966,-32.54536239985739,32.24886734767973,0.0001446333698788,0.0064103582637544,76.25867367766556,50.31378755076773,-32.557009112344424,32.316677519985525,0.0001990592654959,1.0171164514359627,816.4544839119112,92641.69116280208,0.0058051887426049,4.8598533984824055,1515.0560950554177,85643.93464477442,76.25866013217602,50.31389675073245,-32.5570560260431,32.31653369631485,0.1650595587910285,-1.968620022041284,837113.1936270884,76.25867367766556,50.31378755076773,-32.557009112344424,32.316677519985525,-0.0002328046887256,0.4277067716471719,-0.0001011673043121,-2.4319668748375416,0.0064103582637544,76.25867367766556,50.31378755076773,-32.557009112344424,32.316677519985525,1796.937449404384,3722.39992977824,0.0171714279952689,74.49657054484638,50.43376013720356,-32.66713007876109,32.18921530274446
10357,NJFSSS1 X 2020-03-20,2020-03-20,NJFSSS1,38.10000228881836,90.70000457763672,0.0141699993982911,21.154351806640648,-0.8070238828659058,-2.1844017505645748,5.433897275986916e-05,0.0001399500200597,-1.613643383821782,0.0107080842492808,838431.2765009212,-103.28608980958826,43.98098444688422,-52.78785002837876,42.42229943381822,4.89588253030687e-05,11206.150698152996,5.380147355895844e-06,0.1247086906078704,230.75555554348088,0.0807115143135502,-103.28608980958826,43.98098444688422,-52.78785002837876,42.42229943381822,0.0259502808424641,2769.241746798003,20.864627584226422,838343.3138616284,-101.47242422870238,44.06398625312106,-52.820308693913965,42.408448617059854,1.1257266734342083e-05,0.0807115143135502,-103.28608980958826,43.98098444688422,-52.78785002837876,42.42229943381822,6.622274422406003e-05,1.0790989720542783,208.77862343512984,98908.96565293928,0.0835472817875132,5.624427718883093,474.5789841508465,96076.49904015542,-103.28243736150864,43.95416424912338,-52.79031072726259,42.405815906802566,0.2138519503366144,-1.6136420176961777,838431.2765009212,-103.28608980958826,43.98098444688422,-52.78785002837876,42.42229943381822,0.0001094590435853,0.5151255932597488,6.004742903961519e-05,-2.006337509742904,0.0807115143135502,-103.28608980958826,43.98098444688422,-52.78785002837876,42.42229943381822,1787.3562462328707,3878.762447895469,0.01825585001722,-101.44637307473504,43.87413901624709,-52.827555012781936,42.306593132166704
10362,NJFSSS1 X 2020-03-25,2020-03-25,NJFSSS1,44.5,95.70000457763672,0.0148299997672438,21.0300231933594,1.3435205221176147,0.8292431235313416,5.883955290909188e-05,0.0001629662389002,-1.5288563373599844,0.0086658326013341,838542.9047031122,-103.4630583939022,50.28777526681787,-52.80240556004794,45.18900986164186,5.282706589572596e-05,9582.618897827237,6.012486829589791e-06,0.1185943824622457,230.57014914810725,0.0930516279292455,-103.4630583939022,50.28777526681787,-52.80240556004794,45.18900986164186,0.0259175437035315,2515.059435719569,0.334968021034669,838437.0609710206,-101.74684341204431,50.34345801123492,-52.83177185658617,45.157919186151325,4.206558450426624e-05,0.0930516279292455,-103.4630583939022,50.28777526681787,-52.80240556004794,45.18900986164186,9.914944094450044e-05,1.0370531461446109,407.2421058483466,96550.474842659,0.0896153082452081,5.614847654782267,677.8766292453147,93778.31381606351,-103.45517250609728,50.3027337064364,-52.82406019014781,45.163212671055724,0.2303000567814301,-1.5288548501336992,838542.9047031122,-103.4630583939022,50.28777526681787,-52.80240556004794,45.18900986164186,0.0001797850679511,0.5203799031457419,0.0001116299739822,-1.9050699650710827,0.0930516279292455,-103.4630583939022,50.28777526681787,-52.80240556004794,45.18900986164186,1779.548016364227,3736.675891130342,0.0164122878082413,-101.71488076709228,49.93379733628576,-52.744513540053326,45.04265377002512
10366,NJFSSS1 X 2020-03-29,2020-03-29,NJFSSS1,25.5,78.4000015258789,0.011009999550879,19.511651611328148,-1.1285742521286009,-3.64593243598938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184773736899552,231.3870788370421,0.0063618317563128,76.41483316338206,55.88598047320813,-27.95431644089499,35.86794961587589,0.0254422511616344,1576.033250375548,244.5936611263376,836863.4336046288,74.70681420563895,55.93410008191528,-28.04179998535748,35.813501298000816,6.956938953518622e-05,0.0063618317563128,76.41483316338206,55.88598047320813,-27.95431644089499,35.86794961587589,0.0001486665138081,0.8780272870501707,353.3081605921717,97497.82261065858,0.0065765785112015,6.316642642303799,460.4510199131723,96524.46086358072,76.41481721416385,55.88601102855814,-27.95436093008543,35.86783323087112,0.1872909432399884,-1.7036105067134468,836988.0200206755,76.41483316338206,55.88598047320813,-27.95431644089499,35.86794961587589,-7.703367924643299e-05,0.4523360974404013,-3.635359691403723e-05,-2.1597125900807645,0.0063618317563128,76.41483316338206,55.88598047320813,-27.95431644089499,35.86794961587589,1795.8287697887995,3273.223541365812,0.0068502157096064,74.70960399233547,56.24011881292424,-27.936182188959776,35.702049064665864
