actual values,predicted values,differences
78.0,63.59230833333329,14.407691666666707
42.0,37.46792499999999,4.532075000000013
46.0,69.8074,-23.8074
41.0,43.98500000000008,-2.9850000000000776
25.0,24.569683333333344,0.4303166666666556
9.0,25.679999999999996,-16.679999999999996
61.0,60.830583333333294,0.16941666666670585
63.0,90.46242499999995,-27.462424999999953
168.0,90.36908333333328,77.63091666666672
21.0,66.8546,-45.854600000000005
25.0,54.19111666666667,-29.191116666666673
50.0,44.88591666666669,5.114083333333312
50.0,47.736416666666635,2.263583333333365
54.0,43.51333333333329,10.486666666666707
34.0,27.278916666666678,6.721083333333322
70.0,67.58216666666668,2.41783333333332
119.0,144.86050000000003,-25.86050000000003
28.0,41.92259166666661,-13.922591666666612
34.0,33.6459,0.3541000000000025
93.0,78.20616666666665,14.793833333333353
48.0,35.52137499999999,12.478625000000008
49.0,54.134416666666695,-5.134416666666695
131.0,87.47350000000006,43.52649999999994
98.0,67.91266666666665,30.087333333333348
59.0,68.22682499999999,-9.226824999999991
21.0,45.926041666666656,-24.926041666666656
40.0,53.48449999999997,-13.484499999999969
139.0,83.99540833333319,55.00459166666681
85.0,65.92253333333329,19.07746666666671
38.0,49.85624999999999,-11.856249999999989
59.0,68.58941666666665,-9.58941666666665
56.0,37.165666666666674,18.834333333333326
53.0,48.923883333333336,4.076116666666664
11.0,37.78026666666667,-26.78026666666667
25.0,52.630100000000056,-27.630100000000056
12.0,29.083916666666685,-17.083916666666685
44.0,82.55041666666665,-38.55041666666665
30.0,38.37430833333331,-8.37430833333331
38.0,61.742999999999995,-23.742999999999995
98.0,79.49930833333325,18.500691666666754
109.0,88.66225000000004,20.337749999999957
177.0,113.03825000000003,63.96174999999997
112.0,79.96750000000003,32.03249999999997
53.0,50.130133333333355,2.8698666666666455
42.0,55.32758333333336,-13.327583333333358
55.0,65.04991666666665,-10.049916666666647
72.0,71.85383333333336,0.14616666666664457
17.0,23.688608333333324,-6.688608333333324
101.0,64.42900000000006,36.57099999999994
97.0,70.07491666666672,26.925083333333276
57.0,63.7591166666667,-6.759116666666699
53.0,69.4713333333333,-16.471333333333305
107.0,176.1362499999998,-69.13624999999979
34.0,29.267216666666677,4.732783333333323
127.0,134.4920499999998,-7.492049999999807
53.0,75.55441666666674,-22.55441666666674
87.0,94.37283333333342,-7.372833333333418
95.0,102.7330833333334,-7.733083333333397
83.0,89.15572500000009,-6.155725000000089
51.0,56.63691666666668,-5.636916666666679
30.0,39.415333333333315,-9.415333333333315
22.0,28.148833333333354,-6.148833333333354
30.0,34.74808333333335,-4.748083333333348
5.0,19.405450000000002,-14.405450000000002
109.0,101.6607499999999,7.339250000000106
29.0,23.06441666666667,5.93558333333333
114.0,135.61441666666667,-21.61441666666667
21.0,58.18088333333333,-37.18088333333333
13.2,26.748374999999953,-13.548374999999954
20.0,34.550266666666666,-14.550266666666666
79.0,42.43142500000001,36.56857499999999
161.0,77.59116666666667,83.40883333333333
32.0,55.810249999999904,-23.810249999999904
57.0,56.020833333333364,0.9791666666666359
152.0,66.66539999999992,85.33460000000008
25.0,35.86858333333333,-10.868583333333333
61.0,46.85891666666665,14.141083333333349
17.0,32.76851666666666,-15.768516666666663
53.0,52.776166666666626,0.22383333333337418
70.0,86.7328333333334,-16.732833333333403
34.0,45.088500000000025,-11.088500000000025
159.0,127.59325000000005,31.406749999999946
57.0,51.56508333333339,5.434916666666609
34.0,57.35791666666665,-23.357916666666647
65.0,60.75518333333334,4.244816666666658
21.0,34.03909999999996,-13.039099999999962
55.0,34.25475000000002,20.745249999999977
50.0,59.476833333333346,-9.476833333333346
25.0,25.388166666666663,-0.3881666666666632
122.0,101.30959999999999,20.69040000000001
85.0,94.13361666666663,-9.133616666666626
104.0,117.56975833333351,-13.56975833333351
93.0,68.30111666666673,24.69888333333327
50.0,51.69000000000001,-1.690000000000012
22.0,57.44983333333336,-35.44983333333336
38.0,59.61008333333337,-21.61008333333337
165.0,63.288124999999944,101.71187500000005
246.0,104.32591666666673,141.67408333333327
53.0,75.52680000000002,-22.526800000000023
21.0,53.36333333333335,-32.36333333333335
80.0,51.79778333333332,28.20221666666668
41.0,48.71899999999999,-7.718999999999987
102.0,87.24241666666677,14.75758333333323
89.0,78.63216666666662,10.36783333333338
38.0,33.20834999999999,4.791650000000011
160.0,139.38800000000015,20.611999999999853
151.0,131.56224999999995,19.43775000000005
15.0,54.01373333333325,-39.01373333333325
80.0,51.23566666666663,28.76433333333337
20.0,31.032949999999982,-11.032949999999982
42.0,33.51881666666669,8.481183333333313
36.0,35.39347499999999,0.606525000000012
132.0,90.24408333333335,41.75591666666665
73.0,76.69020833333329,-3.6902083333332882
38.0,30.140683333333364,7.859316666666636
21.0,18.392233333333316,2.6077666666666843
65.0,72.1290166666667,-7.1290166666667005
78.0,130.1101666666665,-52.11016666666649
67.0,62.57612499999996,4.423875000000038
98.0,45.745716666666624,52.254283333333376
53.0,71.73166666666664,-18.73166666666664
16.0,45.55416666666672,-29.554166666666717
20.0,108.28541666666676,-88.28541666666676
82.0,74.93141666666672,7.0685833333332795
42.0,36.17624999999999,5.823750000000011
93.0,128.16183333333342,-35.16183333333342
55.0,42.279916666666686,12.720083333333314
152.0,89.99241666666674,62.00758333333326
93.0,82.10151666666664,10.89848333333336
26.0,68.14042500000005,-42.14042500000005
164.0,130.92950000000002,33.07049999999998
30.0,33.539733333333324,-3.5397333333333236
23.0,24.24964166666667,-1.249641666666669
151.0,99.11608333333335,51.88391666666665
65.0,47.4197916666666,17.580208333333402
50.0,62.094958333333324,-12.094958333333324
119.0,65.05925000000005,53.94074999999995
57.0,65.23135000000003,-8.231350000000035
87.0,67.83046666666668,19.16953333333332
147.0,101.75216666666674,45.24783333333326
53.0,39.83877500000005,13.161224999999952
70.0,83.8670833333334,-13.867083333333397
94.0,44.194733333333396,49.805266666666604
93.0,98.86691666666673,-5.866916666666725
77.0,78.46518333333337,-1.4651833333333713
28.0,24.117216666666668,3.8827833333333324
21.0,31.729416666666673,-10.729416666666673
142.0,142.36774999999997,-0.3677499999999725
134.0,120.33830000000002,13.661699999999982
127.0,40.36848333333338,86.63151666666661
80.0,76.08034999999987,3.919650000000132
27.0,44.13539166666663,-17.135391666666628
159.0,123.6431500000001,35.356849999999895
115.0,88.49491666666655,26.505083333333445
82.0,89.74216666666669,-7.742166666666691
53.0,49.81087499999994,3.189125000000061
79.0,88.5674999999999,-9.567499999999896
68.0,114.13899999999991,-46.13899999999991
30.0,64.27150000000005,-34.271500000000046
27.0,39.671750000000024,-12.671750000000024
62.0,62.02664166666663,-0.026641666666627373
251.0,89.2165833333334,161.7834166666666
70.0,84.87116666666664,-14.871166666666639
13.0,28.581450000000007,-15.581450000000007
65.0,92.64600000000009,-27.646000000000086
125.0,69.03708333333337,55.96291666666663
76.0,85.93308333333323,-9.93308333333323
32.0,26.602191666666666,5.397808333333334
169.0,174.41166666666675,-5.411666666666747
59.0,63.91149999999996,-4.911499999999961
129.0,159.1051666666666,-30.105166666666605
52.0,40.915991666666635,11.084008333333365
13.0,38.802733333333364,-25.802733333333364
28.0,50.96526666666662,-22.965266666666622
19.0,28.854633333333357,-9.854633333333357
30.0,32.16491666666667,-2.16491666666667
77.0,88.6992416666666,-11.699241666666595
33.0,25.673216666666654,7.326783333333346
163.0,161.07950000000022,1.9204999999997767
42.0,51.255249999999975,-9.255249999999975
16.0,32.15520000000002,-16.155200000000022
15.0,18.859258333333294,-3.859258333333294
158.0,140.05925000000002,17.94074999999998
63.0,87.5506666666667,-24.5506666666667
27.0,56.467316666666655,-29.467316666666655
22.0,19.72768333333333,2.2723166666666685
38.0,51.4879333333333,-13.487933333333302
7.0,38.077108333333285,-31.077108333333285
57.0,46.8591666666666,10.140833333333397
68.0,92.46256666666665,-24.462566666666646
14.0,59.33191666666669,-45.33191666666669
218.0,232.15349999999998,-14.15349999999998
108.0,45.974291666666744,62.025708333333256
18.0,20.86339166666665,-2.863391666666651
21.0,55.57653333333331,-34.57653333333331
59.0,66.74325000000009,-7.743250000000089
50.0,36.93969999999996,13.06030000000004
97.0,99.31562500000008,-2.3156250000000824
22.0,40.23073333333335,-18.230733333333347
55.0,45.52008333333337,9.479916666666632
119.0,89.30033333333333,29.699666666666673
114.0,54.31883333333332,59.68116666666668
22.0,38.545750000000005,-16.545750000000005
46.0,53.090916666666686,-7.090916666666686
52.0,45.81975833333339,6.1802416666666105
23.0,49.428708333333276,-26.428708333333276
43.0,36.758416666666655,6.241583333333345
20.0,33.684566666666676,-13.684566666666676
56.0,71.49016666666658,-15.490166666666582
65.0,66.91408333333335,-1.9140833333333518
66.0,116.68700000000004,-50.68700000000004
22.0,22.75641666666669,-0.7564166666666914
55.0,63.04816666666673,-8.04816666666673
38.0,39.898158333333384,-1.8981583333333845
17.0,29.862966666666665,-12.862966666666665
84.0,39.00808333333337,44.99191666666663
13.0,33.05558333333333,-20.05558333333333
38.0,86.81986666666666,-48.819866666666655
34.0,24.64935000000001,9.350649999999991
56.0,50.93710000000007,5.062899999999928
80.0,76.3345333333333,3.6654666666667026
74.0,81.55666666666657,-7.5566666666665725
82.0,95.72998333333332,-13.729983333333323
27.0,37.42708333333333,-10.427083333333329
42.0,32.46983333333334,9.53016666666666
18.0,31.28272499999998,-13.282724999999981
50.0,59.61181666666674,-9.61181666666674
37.0,49.719450000000016,-12.719450000000016
37.0,40.13813333333332,-3.1381333333333217
42.0,60.61116666666668,-18.611166666666684
16.0,33.27415833333337,-17.274158333333368
42.0,25.942499999999992,16.057500000000008
13.7,19.58975000000005,-5.889750000000049
25.0,39.20808333333334,-14.208083333333342
82.0,128.74674999999985,-46.74674999999985
63.0,76.99241666666664,-13.992416666666642
38.0,52.56265833333329,-14.562658333333289
17.0,30.309866666666636,-13.309866666666636
165.0,108.20428333333335,56.79571666666665
50.0,61.83345000000002,-11.83345000000002
63.0,54.299833333333346,8.700166666666654
25.0,29.809199999999986,-4.809199999999986
46.0,50.61088333333335,-4.610883333333348
25.0,25.928925,-0.9289249999999996
34.0,53.141749999999995,-19.141749999999995
28.0,39.08383333333334,-11.083833333333338
22.0,48.025833333333374,-26.025833333333374
40.0,53.81791666666673,-13.817916666666733
18.0,19.27330833333335,-1.2733083333333504
59.0,75.29766666666663,-16.29766666666663
23.0,29.58758333333331,-6.58758333333331
23.0,34.41337499999995,-11.413374999999952
38.0,44.31038333333335,-6.310383333333348
19.0,46.28533333333331,-27.285333333333313
30.0,37.10700000000001,-7.1070000000000135
34.0,45.07504166666664,-11.075041666666642
119.0,95.34999999999987,23.650000000000134
70.0,57.1555,12.844499999999996
34.0,33.88441666666663,0.1155833333333689
55.0,75.08556666666658,-20.08556666666658
93.0,49.21899166666667,43.78100833333333
74.0,104.51174999999999,-30.511749999999992
39.0,43.07889166666663,-4.078891666666628
50.0,67.99285,-17.992850000000004
136.0,139.87933333333322,-3.8793333333332214
14.0,70.33017499999995,-56.330174999999954
42.0,28.341150000000013,13.658849999999987
17.0,31.980999999999973,-14.980999999999973
84.0,69.61900000000001,14.380999999999986
14.0,32.1046666666667,-18.104666666666702
30.0,61.643499999999975,-31.643499999999975
70.0,83.72533333333328,-13.725333333333282
139.0,147.60983333333348,-8.609833333333484
24.0,26.099166666666665,-2.0991666666666653
99.0,116.02369166666672,-17.02369166666672
9.0,31.09100000000001,-22.09100000000001
19.0,22.335774999999963,-3.3357749999999626
25.0,95.54849999999985,-70.54849999999985
73.0,71.59785833333335,1.402141666666651
13.0,26.875299999999985,-13.875299999999985
25.0,21.702933333333345,3.2970666666666553
25.0,35.531016666666666,-10.531016666666666
122.0,71.04850000000002,50.95149999999998
50.0,50.41841666666671,-0.4184166666667082
61.0,40.21045000000003,20.78954999999997
63.0,75.46638333333344,-12.46638333333344
29.0,28.85425,0.1457499999999996
60.0,96.76144999999997,-36.76144999999997
91.0,76.86165000000003,14.138349999999974
42.0,61.20500000000003,-19.205000000000027
50.0,81.40250000000005,-31.402500000000046
142.0,103.67424999999996,38.32575000000004
124.0,68.13708333333335,55.86291666666665
142.0,138.11000000000004,3.889999999999958
54.0,35.77411666666669,18.225883333333307
151.0,65.63583333333334,85.36416666666666
25.0,34.41541666666667,-9.415416666666673
109.0,55.504499999999986,53.495500000000014
38.0,33.84150000000002,4.158499999999982
61.0,75.2195,-14.219499999999996
50.0,72.6952000000001,-22.6952000000001
93.0,105.45166666666663,-12.451666666666625
164.0,161.1125833333331,2.887416666666894
17.0,22.74794999999998,-5.747949999999982
91.0,100.2518333333334,-9.251833333333394
61.0,87.65058333333333,-26.65058333333333
85.0,94.38028333333327,-9.380283333333267
53.0,20.958000000000013,32.04199999999999
9.0,26.938741666666683,-17.938741666666683
139.0,135.67675000000006,3.3232499999999447
59.0,65.77824999999997,-6.7782499999999715
50.0,77.69241666666672,-27.692416666666716
15.0,22.825375000000022,-7.825375000000022
57.0,116.0436333333335,-59.0436333333335
39.0,44.28325000000009,-5.283250000000088
34.0,21.60130833333335,12.39869166666665
14.0,38.51810000000001,-24.51810000000001
89.0,57.3163333333333,31.683666666666703
165.0,116.36566666666661,48.63433333333339
34.0,54.42983333333337,-20.42983333333337
116.0,71.54450000000001,44.45549999999999
34.0,55.73716666666667,-21.737166666666667
34.0,60.90860833333328,-26.908608333333277
21.0,42.31241666666663,-21.31241666666663
85.0,109.31184999999988,-24.31184999999988
70.0,53.69191666666669,16.308083333333308
19.0,21.699083333333306,-2.6990833333333057
20.0,44.71564999999998,-24.715649999999982
93.0,102.54430000000008,-9.544300000000078
78.0,68.84100000000007,9.158999999999935
25.0,39.881750000000004,-14.881750000000004
72.0,123.39683333333346,-51.39683333333346
55.0,45.433825000000034,9.566174999999966
21.0,61.62891666666662,-40.62891666666662
81.0,68.6439166666666,12.356083333333402
87.0,89.22794166666672,-2.227941666666723
46.0,66.2745,-20.274500000000003
35.0,31.522516666666625,3.4774833333333746
57.0,79.00783333333332,-22.007833333333323
18.0,20.37696666666668,-2.3769666666666787
1.0,50.82790833333336,-49.82790833333336
36.0,49.792749999999955,-13.792749999999955
45.0,48.68285000000002,-3.6828500000000233
52.0,22.5781666666667,29.4218333333333
97.0,104.5474166666668,-7.547416666666805
63.0,76.53258333333332,-13.53258333333332
29.0,40.767574999999965,-11.767574999999965
18.0,43.94158333333333,-25.941583333333327
21.0,57.76058333333342,-36.76058333333342
74.0,70.57466666666664,3.4253333333333558
57.0,58.328583333333334,-1.3285833333333343
44.0,108.17341666666667,-64.17341666666667
65.0,64.797,0.20300000000000296
21.0,22.25274999999997,-1.2527499999999705
144.0,101.1411666666667,42.858833333333294
69.0,77.50183333333331,-8.501833333333309
98.0,85.94051666666667,12.059483333333333
53.0,35.95167499999999,17.048325000000013
66.0,47.57576666666665,18.424233333333348
23.0,33.749658333333386,-10.749658333333386
93.0,101.19924999999999,-8.199249999999992
13.0,24.295233333333332,-11.295233333333332
25.0,58.44917499999993,-33.44917499999993
9.0,24.11000833333333,-15.11000833333333
14.0,24.661291666666653,-10.661291666666653
46.0,107.80400000000004,-61.804000000000045
18.0,34.021916666666705,-16.021916666666705
189.0,160.89133333333334,28.108666666666664
59.0,67.85816666666665,-8.858166666666648
31.0,32.40020833333335,-1.400208333333353
99.0,116.27300000000011,-17.27300000000011
70.0,88.49333333333331,-18.49333333333331
21.0,45.931350000000045,-24.931350000000045
108.0,119.82841666666671,-11.828416666666712
61.0,49.00308333333328,11.99691666666672
15.0,33.10029999999999,-18.10029999999999
21.0,82.98500000000001,-61.985000000000014
99.0,84.23291666666667,14.767083333333332
57.0,32.430991666666685,24.569008333333315
18.0,49.33900000000004,-31.33900000000004
109.0,86.18544166666675,22.814558333333252
170.0,121.49716666666667,48.50283333333333
199.0,102.55808333333341,96.44191666666659
48.0,47.27191666666665,0.7280833333333518
18.0,21.313658333333333,-3.3136583333333327
65.0,60.92639166666665,4.073608333333347
53.0,57.6944166666667,-4.694416666666697
21.0,24.492083333333365,-3.4920833333333654
52.0,54.553333333333306,-2.553333333333306
182.0,119.20783333333343,62.792166666666574
8.0,26.64016666666666,-18.64016666666666
95.0,60.952166666666706,34.047833333333294
46.0,35.768833333333326,10.231166666666674
30.0,37.62633333333336,-7.626333333333363
38.0,43.41783333333337,-5.41783333333337
97.0,105.56091666666673,-8.560916666666728
48.0,60.76813333333336,-12.76813333333336
57.0,53.63218333333337,3.367816666666627
87.0,71.43599999999998,15.564000000000021
38.0,52.151083333333354,-14.151083333333354
21.0,40.56888333333338,-19.568883333333382
99.0,63.663333333333334,35.336666666666666
50.0,46.73458333333334,3.2654166666666598
30.0,34.04473333333337,-4.044733333333369
17.0,19.646883333333328,-2.646883333333328
70.0,59.53699999999998,10.463000000000022
40.0,94.57918333333338,-54.579183333333376
65.0,86.57758333333328,-21.57758333333328
161.0,89.99058333333333,71.00941666666667
55.0,60.44308333333331,-5.443083333333313
9.0,26.716133333333303,-17.716133333333303
119.0,109.65481666666665,9.345183333333352
42.0,52.16525000000005,-10.16525000000005
44.0,50.19766666666662,-6.1976666666666205
74.0,78.32500000000006,-4.32500000000006
55.0,73.15283333333338,-18.152833333333376
42.0,44.841083333333295,-2.8410833333332945
89.0,95.82900833333343,-6.829008333333434
23.0,32.465741666666645,-9.465741666666645
53.0,70.15088333333333,-17.150883333333326
164.0,131.40243333333314,32.597566666666864
113.0,89.68533333333342,23.314666666666582
62.0,65.4781666666666,-3.4781666666665956
21.0,38.310541666666715,-17.310541666666715
21.0,46.179066666666664,-25.179066666666664
34.0,50.16708333333339,-16.167083333333387
20.0,21.912833333333335,-1.9128333333333352
107.0,50.86616666666666,56.13383333333334
149.0,113.34124999999997,35.658750000000026
50.0,61.665000000000006,-11.665000000000006
50.0,72.72654999999995,-22.726549999999946
17.0,29.011666666666684,-12.011666666666684
28.0,20.67362500000002,7.326374999999981
5.0,106.18141666666676,-101.18141666666676
25.0,32.036416666666646,-7.036416666666646
172.0,163.6664166666665,8.333583333333507
139.0,120.12833333333339,18.871666666666613
34.0,44.845833333333324,-10.845833333333324
38.0,37.51326666666666,0.48673333333334057
32.0,37.76491666666664,-5.764916666666643
30.0,42.62224999999998,-12.62224999999998
55.0,60.50708333333331,-5.507083333333313
42.0,63.66975000000002,-21.669750000000022
59.0,52.204166666666616,6.795833333333384
111.0,118.99125000000002,-7.991250000000022
46.0,53.78795000000003,-7.787950000000031
59.0,73.42866666666667,-14.428666666666672
28.0,25.918224999999982,2.081775000000018
163.0,90.70633333333316,72.29366666666684
163.0,140.39574999999994,22.604250000000064
70.0,94.67091666666651,-24.670916666666514
8.0,31.04824166666669,-23.04824166666669
17.0,31.003308333333326,-14.003308333333326
88.0,79.93696666666662,8.06303333333338
12.0,36.778700000000015,-24.778700000000015
85.0,68.88508333333337,16.11491666666663
25.0,36.52058333333332,-11.52058333333332
67.0,29.661250000000013,37.33874999999999
87.0,82.18537500000004,4.814624999999964
163.0,63.99283333333334,99.00716666666666
35.0,37.60950833333337,-2.6095083333333733
17.0,42.50665000000002,-25.506650000000022
35.0,28.74708333333334,6.2529166666666605
41.0,30.676374999999968,10.323625000000032
31.0,47.70190000000001,-16.70190000000001
78.0,37.01349999999995,40.98650000000005
53.0,39.2371166666667,13.7628833333333
53.0,62.95463333333335,-9.954633333333348
43.0,37.12285000000002,5.877149999999979
177.0,153.61558333333332,23.38441666666668
13.0,34.965283333333325,-21.965283333333325
142.0,99.48316666666678,42.516833333333224
24.0,36.841016666666654,-12.841016666666654
132.0,112.5123750000001,19.487624999999895
21.0,37.704116666666614,-16.704116666666614
44.0,70.50696666666659,-26.506966666666585
93.0,86.61513333333336,6.384866666666639
141.0,107.07109166666663,33.92890833333337
60.0,53.96501666666663,6.034983333333372
63.0,69.9958083333333,-6.995808333333301
21.0,20.340183333333325,0.6598166666666749
45.0,84.29592499999991,-39.29592499999991
13.0,35.92809166666661,-22.92809166666661
163.0,95.60300000000002,67.39699999999998
74.0,62.963924999999996,11.036075000000004
147.0,128.06663333333327,18.93336666666673
60.0,52.41058333333335,7.589416666666651
69.0,106.39836666666662,-37.39836666666662
76.0,78.26191666666662,-2.2619166666666217
72.0,79.21508333333334,-7.2150833333333395
19.0,36.04728333333335,-17.047283333333347
66.0,27.1737083333333,38.826291666666705
19.0,40.65309166666665,-21.653091666666647
12.7,39.54098333333331,-26.84098333333331
89.0,109.44308333333348,-20.443083333333476
61.0,50.306491666666645,10.693508333333355
21.0,54.934666666666665,-33.934666666666665
95.0,91.76658333333339,3.2334166666666135
78.0,79.45875000000007,-1.458750000000066
40.0,29.56352499999998,10.43647500000002
47.0,40.68194166666668,6.318058333333319
54.0,67.8941666666667,-13.894166666666706
19.0,20.917274999999982,-1.9172749999999823
39.0,55.49300000000005,-16.493000000000052
67.0,62.61825000000006,4.38174999999994
208.0,182.56858333333312,25.431416666666877
78.0,108.47583333333337,-30.47583333333337
61.0,75.66441666666665,-14.664416666666654
25.0,30.529316666666638,-5.529316666666638
30.0,32.98466666666669,-2.9846666666666906
4.0,51.02748333333334,-47.02748333333334
93.0,63.452999999999925,29.547000000000075
93.0,81.5482166666666,11.451783333333395
65.0,66.98958333333343,-1.989583333333428
69.0,69.62060000000005,-0.6206000000000529
38.0,60.25432499999994,-22.254324999999938
23.0,30.30959166666665,-7.309591666666648
53.0,45.52533333333334,7.474666666666657
28.0,50.789083333333345,-22.789083333333345
46.0,89.97508333333342,-43.975083333333416
117.0,85.62778333333331,31.372216666666688
30.0,36.00481666666662,-6.0048166666666205
53.0,49.25366666666664,3.746333333333361
17.0,43.56330833333333,-26.56330833333333
28.0,43.56441666666665,-15.564416666666652
44.0,54.26468333333337,-10.264683333333373
184.0,94.4524000000001,89.5475999999999
74.0,80.34863333333332,-6.348633333333325
326.0,199.83283333333327,126.16716666666673
15.0,25.618250000000014,-10.618250000000014
17.0,19.897058333333316,-2.897058333333316
48.0,41.93150833333335,6.068491666666652
199.0,211.72200000000012,-12.722000000000122
85.0,83.55933333333319,1.4406666666668144
63.0,64.24595000000001,-1.2459500000000077
34.0,50.663174999999995,-16.663174999999995
160.0,123.62975000000009,36.37024999999991
57.0,63.238191666666644,-6.238191666666644
181.0,161.80608333333348,19.193916666666524
46.0,49.20639999999998,-3.206399999999981
114.0,98.53275000000002,15.467249999999979
13.0,20.81722499999998,-7.817224999999979
50.0,59.090641666666656,-9.090641666666656
109.0,88.76050000000005,20.23949999999995
81.0,104.41101666666674,-23.41101666666674
144.0,124.03424999999997,19.96575000000003
30.0,64.05883333333337,-34.05883333333337
91.0,118.92466666666677,-27.924666666666766
34.0,56.28089999999997,-22.280899999999967
61.0,51.18828333333333,9.811716666666669
15.0,46.56391666666664,-31.563916666666643
58.0,77.89592500000008,-19.895925000000076
39.0,46.68166666666666,-7.681666666666658
38.0,57.816683333333366,-19.816683333333366
37.0,48.08556666666665,-11.08556666666665
68.0,51.80954999999994,16.190450000000062
76.0,60.39000000000006,15.609999999999943
59.0,51.656416666666644,7.343583333333356
45.0,64.6946666666667,-19.694666666666706
47.0,61.810833333333406,-14.810833333333406
21.0,25.893416666666667,-4.893416666666667
82.0,69.5511666666666,12.448833333333397
170.0,64.93370000000003,105.06629999999997
190.0,172.0135833333334,17.9864166666666
30.0,26.28733333333335,3.7126666666666495
13.0,41.32983333333335,-28.329833333333347
195.0,193.80633333333333,1.1936666666666724
93.0,118.42766666666677,-25.427666666666767
34.0,91.84474999999992,-57.84474999999992
22.0,33.170166666666674,-11.170166666666674
23.0,34.43790833333334,-11.43790833333334
82.0,121.12344999999999,-39.12344999999999
91.0,89.39421666666674,1.6057833333332638
92.0,91.88441666666654,0.11558333333346127
12.0,26.811333333333316,-14.811333333333316
54.0,61.16486666666669,-7.16486666666669
49.0,51.581650000000074,-2.5816500000000744
63.0,58.04965833333333,4.950341666666667
28.0,54.96728333333332,-26.96728333333332
32.0,38.6535,-6.653500000000001
13.0,17.21988333333333,-4.219883333333328
147.0,141.15699999999995,5.843000000000046
21.0,33.75070833333333,-12.750708333333328
9.0,42.01833333333327,-33.01833333333327
30.0,21.170575,8.829425
86.0,108.95899999999992,-22.958999999999918
38.0,42.7434166666667,-4.743416666666697
151.0,130.57750000000016,20.422499999999843
124.0,91.0975833333333,32.902416666666696
31.0,42.24325000000002,-11.243250000000018
46.0,54.39641666666667,-8.396416666666667
63.0,69.22349999999996,-6.223499999999959
13.0,30.907,-17.907
22.0,22.4596916666667,-0.4596916666666999
36.0,50.79283333333329,-14.792833333333292
4.0,80.05345000000003,-76.05345000000003
131.0,131.85578333333333,-0.8557833333333349
55.0,55.06116666666666,-0.06116666666665793
34.0,25.064083333333365,8.935916666666635
95.0,73.5568333333334,21.4431666666666
179.0,109.62783333333336,69.37216666666664
59.0,54.559358333333314,4.440641666666686
65.0,44.305150000000005,20.694849999999995
180.0,76.61466666666662,103.38533333333338
55.0,40.74581666666671,14.254183333333287
50.0,44.84356666666663,5.156433333333368
17.0,34.1751666666667,-17.175166666666698
38.0,74.83733333333339,-36.83733333333339
46.0,44.328833333333314,1.6711666666666858
17.0,28.945458333333352,-11.945458333333352
24.0,28.168841666666694,-4.168841666666694
74.0,66.36439999999993,7.635600000000068
82.0,79.65500000000004,2.3449999999999562
91.0,88.42283333333337,2.5771666666666277
14.0,31.485649999999996,-17.485649999999996
11.0,39.67889999999996,-28.678899999999963
182.0,139.48200000000008,42.517999999999915
47.0,38.184075,8.815925
21.0,23.64891666666664,-2.64891666666664
107.0,158.24791666666667,-51.24791666666667
53.0,47.575900000000026,5.424099999999974
152.0,151.65349999999995,0.34650000000004866
21.0,39.77946666666669,-18.779466666666693
90.0,132.3620833333334,-42.3620833333334
86.0,78.41349999999998,7.586500000000015
105.0,91.21005833333332,13.789941666666678
63.0,85.80758333333337,-22.80758333333337
85.0,98.78416666666669,-13.784166666666692
93.0,49.724166666666676,43.275833333333324
8.0,15.179741666666684,-7.1797416666666845
59.0,111.05450000000005,-52.05450000000005
32.0,46.352508333333304,-14.352508333333304
94.0,81.68416666666671,12.315833333333288
42.0,33.49466666666667,8.505333333333333
55.0,38.27966666666665,16.72033333333335
95.0,40.90566666666662,54.09433333333338
13.7,21.269608333333363,-7.569608333333363
66.0,66.10158333333332,-0.10158333333332337
30.0,49.07305,-19.073050000000002
186.0,99.65326666666661,86.34673333333339
46.0,69.107,-23.107
126.0,109.67408333333336,16.325916666666643
34.0,47.580366666666606,-13.580366666666606
154.0,125.25849999999987,28.74150000000013
46.0,57.077499999999944,-11.077499999999944
213.0,132.88850000000008,80.11149999999992
59.0,75.2790833333333,-16.279083333333304
65.0,65.29716666666675,-0.2971666666667545
23.0,22.452083333333366,0.5479166666666337
16.0,44.16241666666665,-28.16241666666665
59.0,47.72743333333329,11.272566666666712
63.0,69.62441666666669,-6.62441666666669
104.0,93.29064166666662,10.709358333333384
17.0,37.37104166666664,-20.371041666666642
158.0,113.74233333333352,44.25766666666648
38.0,54.858300000000014,-16.858300000000014
40.0,39.4605166666667,0.5394833333333011
55.0,31.886125000000032,23.113874999999968
33.0,41.487333333333375,-8.487333333333375
166.0,148.09391666666673,17.90608333333327
61.0,61.501916666666745,-0.5019166666667445
12.7,22.452199999999984,-9.752199999999984
61.0,59.217500000000044,1.7824999999999562
199.0,190.4879166666665,8.512083333333493
59.0,88.26623333333335,-29.266233333333346
31.0,26.46230833333329,4.53769166666671
60.0,44.998699999999964,15.001300000000036
179.0,118.41791666666666,60.582083333333344
57.0,69.73328333333335,-12.733283333333347
32.0,36.25928333333336,-4.259283333333357
25.0,28.398749999999986,-3.3987499999999855
122.0,80.03450000000002,41.96549999999998
59.0,73.39841666666672,-14.39841666666672
82.0,111.47183333333304,-29.471833333333038
95.0,105.60258333333321,-10.602583333333214
90.0,95.6379166666667,-5.6379166666666976
55.0,65.05343333333327,-10.053433333333274
